"substrate","od_wave","set","plate","well","tp","sheet","od","sample","evolved","population","blank","sd_blank","od_cor","time"
"dml-alpha-glycerol phosphate",600,"set_1",3,"H_2","T3","Sheet1",0.309,"7","with_community","wt-b2",0.04,0.000996204919895623,0.269,3
"dml-alpha-glycerol phosphate",600,"set_2",16,"H_6","T5","Sheet1",0.341,"47","without_community","wt-6",0.04,0.000996204919895623,0.301,5
"dml-alpha-glycerol phosphate",600,"set_1",11,"H_2","T4","Sheet1",0.373,"31","without_community","wt-2",0.04,0.000996204919895623,0.333,4
"dml-alpha-glycerol phosphate",600,"set_1",18,"H_2","T2","Sheet1",0.276,"anc4","ancestor","ancestor",0.04,0.000996204919895623,0.236,2
"dml-alpha-glycerol phosphate",600,"set_2",15,"H_6","T3","Sheet1",0.324,"44","without_community","wt-5",0.04,0.000996204919895623,0.284,3
"dml-alpha-glycerol phosphate",600,"set_2",3,"H_6","T4","Sheet1",0.284,"8","with_community","wt-b2",0.04,0.000996204919895623,0.244,4
"dml-alpha-glycerol phosphate",600,"set_2",8,"H_6","T2","Sheet1",0.231,"23","with_community","wt-b6",0.04,0.000996204919895623,0.191,2
"dml-alpha-glycerol phosphate",600,"set_3",16,"H_10","T1","Sheet1",0.053,"48","without_community","wt-6",0.04,0.000996204919895623,0.013,1
"dml-alpha-glycerol phosphate",600,"set_1",3,"H_2","T6","Sheet1",0.241,"7","with_community","wt-b2",0.04,0.000996204919895623,0.201,6
"dml-alpha-glycerol phosphate",600,"set_3",15,"H_10","T5","Sheet1",0.044,"45","without_community","wt-6",0.04,0.000996204919895623,0.004,5
"dml-alpha-glycerol phosphate",600,"set_1",3,"H_2","T5","Sheet1",0.274,"7","with_community","wt-b2",0.04,0.000996204919895623,0.234,5
"dml-alpha-glycerol phosphate",600,"set_3",7,"H_10","T2","Sheet1",0.203,"21","with_community","wt-b6",0.04,0.000996204919895623,0.163,2
"dml-alpha-glycerol phosphate",600,"set_3",16,"H_10","T5","Sheet1",0.285,"48","without_community","wt-6",0.04,0.000996204919895623,0.245,5
"dml-alpha-glycerol phosphate",600,"set_2",17,"H_6","T1","Sheet1",0.051,"anc2","ancestor","ancestor",0.04,0.000996204919895623,0.011,1
"dml-alpha-glycerol phosphate",600,"set_2",8,"H_6","T5","Sheet1",0.267,"23","with_community","wt-b6",0.04,0.000996204919895623,0.227,5
"dml-alpha-glycerol phosphate",600,"set_1",4,"H_2","T3","Sheet1",0.328,"10","with_community","wt-b3",0.04,0.000996204919895623,0.288,3
"dml-alpha-glycerol phosphate",600,"set_1",2,"H_2","T5","Sheet1",0.297,"4","with_community","wt-b1",0.04,0.000996204919895623,0.257,5
"dml-alpha-glycerol phosphate",600,"set_2",2,"H_6","T4","Sheet1",0.368,"5","with_community","wt-b2",0.04,0.000996204919895623,0.328,4
"dml-alpha-glycerol phosphate",600,"set_1",2,"H_2","T6","Sheet1",0.258,"4","with_community","wt-b1",0.04,0.000996204919895623,0.218,6
"dml-alpha-glycerol phosphate",600,"set_3",18,"H_10","T2","Sheet1",0.25,"anc1","ancestor","ancestor",0.04,0.000996204919895623,0.21,2
"dml-alpha-glycerol phosphate",600,"set_1",9,"H_2","T1","Sheet1",0.061,"25","without_community","wt-1",0.04,0.000996204919895623,0.021,1
"dml-alpha-glycerol phosphate",600,"set_2",10,"H_6","T1","Sheet1",0.058,"29","without_community","wt-2",0.04,0.000996204919895623,0.018,1
"dml-alpha-glycerol phosphate",600,"set_3",3,"H_10","T3","Sheet1",0.276,"9","with_community","wt-b3",0.04,0.000996204919895623,0.236,3
"dml-alpha-glycerol phosphate",600,"set_2",4,"H_6","T4","Sheet1",0.266,"11","with_community","wt-b3",0.04,0.000996204919895623,0.226,4
"dml-alpha-glycerol phosphate",600,"set_1",5,"H_2","T6","Sheet1",0.302,"13","with_community","wt-b4",0.04,0.000996204919895623,0.262,6
"dml-alpha-glycerol phosphate",600,"set_2",2,"H_6","T2","Sheet1",0.247,"5","with_community","wt-b2",0.04,0.000996204919895623,0.207,2
"dml-alpha-glycerol phosphate",600,"set_2",18,"H_6","T2","Sheet1",0.271,"anc5","ancestor","ancestor",0.04,0.000996204919895623,0.231,2
"dml-alpha-glycerol phosphate",600,"set_3",7,"H_10","T4","Sheet1",0.279,"21","with_community","wt-b6",0.04,0.000996204919895623,0.239,4
"dml-alpha-glycerol phosphate",600,"set_2",13,"H_6","T2","Sheet1",0.3,"38","without_community","wt-4",0.04,0.000996204919895623,0.26,2
"dml-alpha-glycerol phosphate",600,"set_2",3,"H_6","T6","Sheet1",0.249,"8","with_community","wt-b2",0.04,0.000996204919895623,0.209,6
"dml-alpha-glycerol phosphate",600,"set_1",5,"H_2","T5","Sheet1",0.313,"13","with_community","wt-b4",0.04,0.000996204919895623,0.273,5
"dml-alpha-glycerol phosphate",600,"set_2",11,"H_6","T2","Sheet1",0.343,"32","without_community","wt-2",0.04,0.000996204919895623,0.303,2
"dml-alpha-glycerol phosphate",600,"set_3",9,"H_10","T4","Sheet1",0.536,"27","without_community","wt-1",0.04,0.000996204919895623,0.496,4
"dml-alpha-glycerol phosphate",600,"set_2",12,"H_6","T4","Sheet1",0.476,"35","without_community","wt-3",0.04,0.000996204919895623,0.436,4
"dml-alpha-glycerol phosphate",600,"set_3",2,"H_10","T6","Sheet1",0.232,"6","with_community","wt-b2",0.04,0.000996204919895623,0.192,6
"dml-alpha-glycerol phosphate",600,"set_3",18,"H_10","T5","Sheet1",0.314,"anc1","ancestor","ancestor",0.04,0.000996204919895623,0.274,5
"dml-alpha-glycerol phosphate",600,"set_2",12,"H_6","T3","Sheet1",0.373,"35","without_community","wt-3",0.04,0.000996204919895623,0.333,3
"dml-alpha-glycerol phosphate",600,"set_2",9,"H_6","T3","Sheet1",0.514,"26","without_community","wt-1",0.04,0.000996204919895623,0.474,3
"dml-alpha-glycerol phosphate",600,"set_3",16,"H_10","T3","Sheet1",0.322,"48","without_community","wt-6",0.04,0.000996204919895623,0.282,3
"dml-alpha-glycerol phosphate",600,"set_3",18,"H_10","T4","Sheet1",0.318,"anc1","ancestor","ancestor",0.04,0.000996204919895623,0.278,4
"dml-alpha-glycerol phosphate",600,"set_3",7,"H_10","T3","Sheet1",0.287,"21","with_community","wt-b6",0.04,0.000996204919895623,0.247,3
"dml-alpha-glycerol phosphate",600,"set_2",15,"H_6","T4","Sheet1",0.342,"44","without_community","wt-5",0.04,0.000996204919895623,0.302,4
"dml-alpha-glycerol phosphate",600,"set_3",7,"H_10","T5","Sheet1",0.338,"21","with_community","wt-b6",0.04,0.000996204919895623,0.298,5
"dml-alpha-glycerol phosphate",600,"set_3",2,"H_10","T1","Sheet1",0.058,"6","with_community","wt-b2",0.04,0.000996204919895623,0.018,1
"dml-alpha-glycerol phosphate",600,"set_3",16,"H_10","T6","Sheet1",0.25,"48","without_community","wt-6",0.04,0.000996204919895623,0.21,6
"dml-alpha-glycerol phosphate",600,"set_3",10,"H_10","T6","Sheet1",0.332,"30","without_community","wt-2",0.04,0.000996204919895623,0.292,6
"dml-alpha-glycerol phosphate",600,"set_3",9,"H_10","T5","Sheet1",0.545,"27","without_community","wt-1",0.04,0.000996204919895623,0.505,5
"dml-alpha-glycerol phosphate",600,"set_1",4,"H_2","T4","Sheet1",0.309,"10","with_community","wt-b3",0.04,0.000996204919895623,0.269,4
"dml-alpha-glycerol phosphate",600,"set_2",6,"H_6","T2","Sheet1",0.202,"17","with_community","wt-b5",0.04,0.000996204919895623,0.162,2
"dml-alpha-glycerol phosphate",600,"set_3",15,"H_10","T2","Sheet1",0.044,"45","without_community","wt-6",0.04,0.000996204919895623,0.004,2
"dml-alpha-glycerol phosphate",600,"set_3",10,"H_10","T4","Sheet1",0.356,"30","without_community","wt-2",0.04,0.000996204919895623,0.316,4
"dml-alpha-glycerol phosphate",600,"set_3",3,"H_10","T2","Sheet1",0.19,"9","with_community","wt-b3",0.04,0.000996204919895623,0.15,2
"dml-alpha-glycerol phosphate",600,"set_1",7,"H_2","T6","Sheet1",0.284,"19","with_community","wt-b5",0.04,0.000996204919895623,0.244,6
"dml-alpha-glycerol phosphate",600,"set_1",1,"H_2","T3","Sheet1",0.349,"1","with_community","wt-b1",0.04,0.000996204919895623,0.309,3
"dml-alpha-glycerol phosphate",600,"set_2",17,"H_6","T6","Sheet1",0.277,"anc2","ancestor","ancestor",0.04,0.000996204919895623,0.237,6
"dml-alpha-glycerol phosphate",600,"set_2",14,"H_6","T3","Sheet1",0.369,"41","without_community","wt-5",0.04,0.000996204919895623,0.329,3
"dml-alpha-glycerol phosphate",600,"set_2",7,"H_6","T6","Sheet1",0.256,"20","with_community","wt-b5",0.04,0.000996204919895623,0.216,6
"dml-alpha-glycerol phosphate",600,"set_3",13,"H_10","T2","Sheet1",0.227,"39","without_community","wt-4",0.04,0.000996204919895623,0.187,2
"dml-alpha-glycerol phosphate",600,"set_1",6,"H_2","T3","Sheet1",0.279,"16","with_community","wt-b4",0.04,0.000996204919895623,0.239,3
"dml-alpha-glycerol phosphate",600,"set_2",10,"H_6","T4","Sheet1",0.423,"29","without_community","wt-2",0.04,0.000996204919895623,0.383,4
"dml-alpha-glycerol phosphate",600,"set_1",7,"H_2","T5","Sheet1",0.336,"19","with_community","wt-b5",0.04,0.000996204919895623,0.296,5
"dml-alpha-glycerol phosphate",600,"set_3",5,"H_10","T4","Sheet1",0.321,"15","with_community","wt-b4",0.04,0.000996204919895623,0.281,4
"dml-alpha-glycerol phosphate",600,"set_1",1,"H_2","T6","Sheet1",0.291,"1","with_community","wt-b1",0.04,0.000996204919895623,0.251,6
"dml-alpha-glycerol phosphate",600,"set_1",6,"H_2","T1","Sheet1",0.058,"16","with_community","wt-b4",0.04,0.000996204919895623,0.018,1
"dml-alpha-glycerol phosphate",600,"set_2",11,"H_6","T6","Sheet1",0.39,"32","without_community","wt-2",0.04,0.000996204919895623,0.35,6
"dml-alpha-glycerol phosphate",600,"set_2",4,"H_6","T2","Sheet1",0.221,"11","with_community","wt-b3",0.04,0.000996204919895623,0.181,2
"dml-alpha-glycerol phosphate",600,"set_2",18,"H_6","T4","Sheet1",0.36,"anc5","ancestor","ancestor",0.04,0.000996204919895623,0.32,4
"dml-alpha-glycerol phosphate",600,"set_2",18,"H_6","T6","Sheet1",0.288,"anc5","ancestor","ancestor",0.04,0.000996204919895623,0.248,6
"dml-alpha-glycerol phosphate",600,"set_2",9,"H_6","T1","Sheet1",0.06,"26","without_community","wt-1",0.04,0.000996204919895623,0.02,1
"dml-alpha-glycerol phosphate",600,"set_2",7,"H_6","T3","Sheet1",0.337,"20","with_community","wt-b5",0.04,0.000996204919895623,0.297,3
"dml-alpha-glycerol phosphate",600,"set_2",7,"H_6","T5","Sheet1",0.378,"20","with_community","wt-b5",0.04,0.000996204919895623,0.338,5
"dml-alpha-glycerol phosphate",600,"set_1",2,"H_2","T2","Sheet1",0.226,"4","with_community","wt-b1",0.04,0.000996204919895623,0.186,2
"dml-alpha-glycerol phosphate",600,"set_2",11,"H_6","T5","Sheet1",0.441,"32","without_community","wt-2",0.04,0.000996204919895623,0.401,5
"dml-alpha-glycerol phosphate",600,"set_2",5,"H_6","T4","Sheet1",0.334,"14","with_community","wt-b4",0.04,0.000996204919895623,0.294,4
"dml-alpha-glycerol phosphate",600,"set_3",14,"H_10","T1","Sheet1",0.055,"42","without_community","wt-5",0.04,0.000996204919895623,0.015,1
"dml-alpha-glycerol phosphate",600,"set_3",1,"H_10","T6","Sheet1",0.216,"3","with_community","wt-b1",0.04,0.000996204919895623,0.176,6
"dml-alpha-glycerol phosphate",600,"set_1",16,"H_2","T6","Sheet1",0.278,"46","without_community","wt-6",0.04,0.000996204919895623,0.238,6
"dml-alpha-glycerol phosphate",600,"set_3",13,"H_10","T4","Sheet1",0.402,"39","without_community","wt-4",0.04,0.000996204919895623,0.362,4
"dml-alpha-glycerol phosphate",600,"set_3",12,"H_10","T5","Sheet1",0.427,"36","without_community","wt-3",0.04,0.000996204919895623,0.387,5
"dml-alpha-glycerol phosphate",600,"set_2",1,"H_6","T2","Sheet1",0.215,"2","with_community","wt-b1",0.04,0.000996204919895623,0.175,2
"dml-alpha-glycerol phosphate",600,"set_2",18,"H_6","T1","Sheet1",0.05,"anc5","ancestor","ancestor",0.04,0.000996204919895623,0.01,1
"dml-alpha-glycerol phosphate",600,"set_1",18,"H_2","T5","Sheet1",0.338,"anc4","ancestor","ancestor",0.04,0.000996204919895623,0.298,5
"dml-alpha-glycerol phosphate",600,"set_2",7,"H_6","T2","Sheet1",0.223,"20","with_community","wt-b5",0.04,0.000996204919895623,0.183,2
"dml-alpha-glycerol phosphate",600,"set_3",6,"H_10","T5","Sheet1",0.282,"18","with_community","wt-b5",0.04,0.000996204919895623,0.242,5
"dml-alpha-glycerol phosphate",600,"set_3",17,"H_10","T2","Sheet1",0.27,"anc3","ancestor","ancestor",0.04,0.000996204919895623,0.23,2
"dml-alpha-glycerol phosphate",600,"set_3",14,"H_10","T4","Sheet1",0.365,"42","without_community","wt-5",0.04,0.000996204919895623,0.325,4
"dml-alpha-glycerol phosphate",600,"set_1",13,"H_2","T2","Sheet1",0.314,"37","without_community","wt-4",0.04,0.000996204919895623,0.274,2
"dml-alpha-glycerol phosphate",600,"set_3",11,"H_10","T6","Sheet1",0.046,"33","without_community","wt-3",0.04,0.000996204919895623,0.006,6
"dml-alpha-glycerol phosphate",600,"set_2",5,"H_6","T5","Sheet1",0.338,"14","with_community","wt-b4",0.04,0.000996204919895623,0.298,5
"dml-alpha-glycerol phosphate",600,"set_3",5,"H_10","T1","Sheet1",0.054,"15","with_community","wt-b4",0.04,0.000996204919895623,0.014,1
"dml-alpha-glycerol phosphate",600,"set_1",10,"H_2","T3","Sheet1",0.411,"28","without_community","wt-1",0.04,0.000996204919895623,0.371,3
"dml-alpha-glycerol phosphate",600,"set_1",18,"H_2","T3","Sheet1",0.342,"anc4","ancestor","ancestor",0.04,0.000996204919895623,0.302,3
"dml-alpha-glycerol phosphate",600,"set_2",4,"H_6","T6","Sheet1",0.217,"11","with_community","wt-b3",0.04,0.000996204919895623,0.177,6
"dml-alpha-glycerol phosphate",600,"set_1",13,"H_2","T5","Sheet1",0.487,"37","without_community","wt-4",0.04,0.000996204919895623,0.447,5
"dml-alpha-glycerol phosphate",600,"set_2",8,"H_6","T6","Sheet1",0.185,"23","with_community","wt-b6",0.04,0.000996204919895623,0.145,6
"dml-alpha-glycerol phosphate",600,"set_1",16,"H_2","T1","Sheet1",0.058,"46","without_community","wt-6",0.04,0.000996204919895623,0.018,1
"dml-alpha-glycerol phosphate",600,"set_3",10,"H_10","T2","Sheet1",0.347,"30","without_community","wt-2",0.04,0.000996204919895623,0.307,2
"dml-alpha-glycerol phosphate",600,"set_2",8,"H_6","T3","Sheet1",0.276,"23","with_community","wt-b6",0.04,0.000996204919895623,0.236,3
"dml-alpha-glycerol phosphate",600,"set_2",17,"H_6","T4","Sheet1",0.362,"anc2","ancestor","ancestor",0.04,0.000996204919895623,0.322,4
"dml-alpha-glycerol phosphate",600,"set_2",16,"H_6","T1","Sheet1",0.051,"47","without_community","wt-6",0.04,0.000996204919895623,0.011,1
"dml-alpha-glycerol phosphate",600,"set_1",13,"H_2","T3","Sheet1",0.431,"37","without_community","wt-4",0.04,0.000996204919895623,0.391,3
"dml-alpha-glycerol phosphate",600,"set_1",12,"H_2","T1","Sheet1",0.074,"34","without_community","wt-3",0.04,0.000996204919895623,0.034,1
"dml-alpha-glycerol phosphate",600,"set_2",13,"H_6","T6","Sheet1",0.382,"38","without_community","wt-4",0.04,0.000996204919895623,0.342,6
"dml-alpha-glycerol phosphate",600,"set_2",6,"H_6","T6","Sheet1",0.237,"17","with_community","wt-b5",0.04,0.000996204919895623,0.197,6
"dml-alpha-glycerol phosphate",600,"set_1",8,"H_2","T4","Sheet1",0.311,"22","with_community","wt-b6",0.04,0.000996204919895623,0.271,4
"dml-alpha-glycerol phosphate",600,"set_1",14,"H_2","T3","Sheet1",0.373,"40","without_community","wt-4",0.04,0.000996204919895623,0.333,3
"dml-alpha-glycerol phosphate",600,"set_1",8,"H_2","T1","Sheet1",0.059,"22","with_community","wt-b6",0.04,0.000996204919895623,0.019,1
"dml-alpha-glycerol phosphate",600,"set_3",17,"H_10","T1","Sheet1",0.052,"anc3","ancestor","ancestor",0.04,0.000996204919895623,0.012,1
"dml-alpha-glycerol phosphate",600,"set_2",15,"H_6","T1","Sheet1",0.057,"44","without_community","wt-5",0.04,0.000996204919895623,0.017,1
"dml-alpha-glycerol phosphate",600,"set_1",10,"H_2","T5","Sheet1",0.398,"28","without_community","wt-1",0.04,0.000996204919895623,0.358,5
"dml-alpha-glycerol phosphate",600,"set_3",14,"H_10","T3","Sheet1",0.295,"42","without_community","wt-5",0.04,0.000996204919895623,0.255,3
"dml-alpha-glycerol phosphate",600,"set_1",9,"H_2","T6","Sheet1",0.409,"25","without_community","wt-1",0.04,0.000996204919895623,0.369,6
"dml-alpha-glycerol phosphate",600,"set_2",3,"H_6","T5","Sheet1",0.283,"8","with_community","wt-b2",0.04,0.000996204919895623,0.243,5
"dml-alpha-glycerol phosphate",600,"set_3",12,"H_10","T4","Sheet1",0.433,"36","without_community","wt-3",0.04,0.000996204919895623,0.393,4
"dml-alpha-glycerol phosphate",600,"set_1",5,"H_2","T1","Sheet1",0.057,"13","with_community","wt-b4",0.04,0.000996204919895623,0.017,1
"dml-alpha-glycerol phosphate",600,"set_3",13,"H_10","T6","Sheet1",0.361,"39","without_community","wt-4",0.04,0.000996204919895623,0.321,6
"dml-alpha-glycerol phosphate",600,"set_2",2,"H_6","T5","Sheet1",0.306,"5","with_community","wt-b2",0.04,0.000996204919895623,0.266,5
"dml-alpha-glycerol phosphate",600,"set_3",15,"H_10","T4","Sheet1",0.044,"45","without_community","wt-6",0.04,0.000996204919895623,0.004,4
"dml-alpha-glycerol phosphate",600,"set_3",17,"H_10","T6","Sheet1",0.278,"anc3","ancestor","ancestor",0.04,0.000996204919895623,0.238,6
"dml-alpha-glycerol phosphate",600,"set_3",4,"H_10","T1","Sheet1",0.057,"12","with_community","wt-b3",0.04,0.000996204919895623,0.017,1
"dml-alpha-glycerol phosphate",600,"set_2",6,"H_6","T4","Sheet1",0.323,"17","with_community","wt-b5",0.04,0.000996204919895623,0.283,4
"dml-alpha-glycerol phosphate",600,"set_1",14,"H_2","T5","Sheet1",0.398,"40","without_community","wt-4",0.04,0.000996204919895623,0.358,5
"dml-alpha-glycerol phosphate",600,"set_2",15,"H_6","T2","Sheet1",0.296,"44","without_community","wt-5",0.04,0.000996204919895623,0.256,2
"dml-alpha-glycerol phosphate",600,"set_1",8,"H_2","T3","Sheet1",0.287,"22","with_community","wt-b6",0.04,0.000996204919895623,0.247,3
"dml-alpha-glycerol phosphate",600,"set_3",5,"H_10","T6","Sheet1",0.267,"15","with_community","wt-b4",0.04,0.000996204919895623,0.227,6
"dml-alpha-glycerol phosphate",600,"set_1",7,"H_2","T2","Sheet1",0.24,"19","with_community","wt-b5",0.04,0.000996204919895623,0.2,2
"dml-alpha-glycerol phosphate",600,"set_1",11,"H_2","T3","Sheet1",0.37,"31","without_community","wt-2",0.04,0.000996204919895623,0.33,3
"dml-alpha-glycerol phosphate",600,"set_1",9,"H_2","T4","Sheet1",0.455,"25","without_community","wt-1",0.04,0.000996204919895623,0.415,4
"dml-alpha-glycerol phosphate",600,"set_2",14,"H_6","T2","Sheet1",0.26,"41","without_community","wt-5",0.04,0.000996204919895623,0.22,2
"dml-alpha-glycerol phosphate",600,"set_3",3,"H_10","T6","Sheet1",0.266,"9","with_community","wt-b3",0.04,0.000996204919895623,0.226,6
"dml-alpha-glycerol phosphate",600,"set_3",11,"H_10","T3","Sheet1",0.046,"33","without_community","wt-3",0.04,0.000996204919895623,0.006,3
"dml-alpha-glycerol phosphate",600,"set_3",2,"H_10","T5","Sheet1",0.261,"6","with_community","wt-b2",0.04,0.000996204919895623,0.221,5
"dml-alpha-glycerol phosphate",600,"set_3",4,"H_10","T6","Sheet1",0.229,"12","with_community","wt-b3",0.04,0.000996204919895623,0.189,6
"dml-alpha-glycerol phosphate",600,"set_1",18,"H_2","T6","Sheet1",0.277,"anc4","ancestor","ancestor",0.04,0.000996204919895623,0.237,6
"dml-alpha-glycerol phosphate",600,"set_2",12,"H_6","T1","Sheet1",0.056,"35","without_community","wt-3",0.04,0.000996204919895623,0.016,1
"dml-alpha-glycerol phosphate",600,"set_3",15,"H_10","T6","Sheet1",0.044,"45","without_community","wt-6",0.04,0.000996204919895623,0.004,6
"dml-alpha-glycerol phosphate",600,"set_2",5,"H_6","T2","Sheet1",0.206,"14","with_community","wt-b4",0.04,0.000996204919895623,0.166,2
"dml-alpha-glycerol phosphate",600,"set_1",10,"H_2","T1","Sheet1",0.075,"28","without_community","wt-1",0.04,0.000996204919895623,0.035,1
"dml-alpha-glycerol phosphate",600,"set_3",16,"H_10","T2","Sheet1",0.198,"48","without_community","wt-6",0.04,0.000996204919895623,0.158,2
